IDs heights BMIs ages sex sleep
5073 5073 169.330363958963 25.3593365799037 36 0 9.83501927108415
5074 5074 163.634903349295 27.9556071853702 25 0 6.97993480681888
5075 5075 172.375648120505 23.5851266005733 17 1 9.26011063550642
5076 5076 146.631069063581 25.3354368661559 34 0 6.91803617439436
5077 5077 177.042672619814 24.4215180034212 38 1 7.51163757611601
5078 5078 162.507124992762 26.6840075128183 23 0 7.44978451488808
5079 5079 165.313098582201 27.3749906338032 20 0 7.53560599824382
5080 5080 166.669202108939 28.4927735543661 26 0 8.83594502767493
5081 5081 162.390383800464 27.227967408651 36 0 9.34274411872078
5082 5082 179.676559825982 25.5408991273958 35 0 10.096098000025
5083 5083 181.706634232859 22.4240321223046 22 0 6.66240858580616
5084 5084 169.076184085856 30.524989435966 34 1 6.56090143626049
5085 5085 150.758902514595 28.2618851172073 26 1 5.65340549791799
5086 5086 151.003448396298 22.5648699661748 8 1 11.3299995742713
5087 5087 167.063006789796 29.3457470344627 20 1 7.02946312788093
5088 5088 172.580401807429 31.1488938500942 29 0 3.06063930403994
5089 5089 164.013311395949 28.612474050395 44 1 8.12530840433659
5090 5090 160.828024473575 24.4215853227548 18 0 3.22506971723465
5091 5091 179.481492014909 24.3822526699448 14 1 3.93374791124486
5092 5092 171.304182201751 27.6944608588774 17 1 7.41932788050796
5093 5093 153.81160555793 27.1592164474254 28 0 8.34625659035693
5094 5094 167.863568818867 28.0146256623641 14 0 5.90971765055975
5095 5095 170.252470103515 29.1991323871491 21 0 8.02888107678019
5096 5096 152.134846468023 29.7102500947673 40 0 6.51627908054553
5097 5097 167.688325269087 24.7355788652209 39 0 6.2962905530571
5098 5098 153.557888108578 27.0028298040923 21 0 6.85108113569997
5099 5099 157.384008394371 24.9227143511875 16 1 6.22385102539341
5100 5100 157.703059151138 29.5306786725967 26 0 9.20619842463605
5101 5101 168.691159637921 28.70309836218 35 1 5.25412738808115
5102 5102 157.333784545436 25.9212928843505 31 1 8.53036980464058
5103 5103 177.47381060454 27.9101491358169 28 0 3.78331662865593
5104 5104 153.854472830752 29.0295274207362 21 0 6.24221615116013
5105 5105 152.647291571101 26.5714549921205 31 0 12.9367254164284
5106 5106 184.790677196483 25.1220751753839 16 1 5.35669697193202
5107 5107 169.848625289452 27.1092792960752 23 0 6.15027158697117
5108 5108 160.393951547246 27.3292295909188 35 0 7.1431450985637
5109 5109 163.141736298395 28.7262844213685 17 1 6.17018939408872
5110 5110 169.408004001324 26.5705772006319 22 1 5.45750453693294
5111 5111 184.231619397606 27.2553048314887 21 0 7.76779561720438
5112 5112 176.451104273116 28.6420616419121 31 0 8.92057494592783
5113 5113 173.427960481221 27.0647187466682 30 0 5.08643588812157
5114 5114 170.25023197152 27.4335316651748 15 1 9.5919868486959
5115 5115 176.912253830345 27.3065807893491 29 1 8.04533005827944
5116 5116 161.22036164871 26.9796676350215 31 1 5.80910286085988
5117 5117 168.046574652418 23.6846808019996 27 0 7.94864373839065
5118 5118 158.950442857615 24.6001673724413 19 1 10.156242602331
5119 5119 144.920316387432 26.4622746566103 35 1 6.99421403686081
5120 5120 161.229591669655 29.0490359971272 32 1 6.73313159523023
5121 5121 156.179617124781 31.0647917670881 33 1 5.84158623997111
5122 5122 152.132783606738 29.01974870482 22 1 5.88355748888784
5123 5123 170.467219530357 29.4996682409719 35 1 4.49080697147563
5124 5124 160.27381979673 26.7642608976186 14 1 8.77149595185562
5125 5125 169.441199117644 28.1615232990288 30 1 4.69630396284754
5126 5126 161.573346712941 28.7710251876839 24 0 6.04584866064608
5127 5127 168.33321084511 28.301719638554 19 1 8.98015269685821
5128 5128 158.372725698402 29.6995713410994 30 0 10.3177661810301
5129 5129 183.881087910879 27.8391214556675 29 0 7.11341980802999
5130 5130 165.807437521923 26.9519370368091 49 1 7.05920893726481
5131 5131 159.125582316491 23.9757438919629 8 0 7.00655493766193
5132 5132 153.257496380485 24.6873288236014 25 0 6.52024983982743
5133 5133 158.588808092995 27.7367369234186 32 0 8.05155052574159
5134 5134 158.51051076325 26.1734789743782 30 0 9.8362820040696
5135 5135 148.151453246829 27.7427051004789 11 0 7.8825355762755
5136 5136 155.768048041605 25.6822780881144 27 1 6.37872542951509
5137 5137 159.771671909907 27.358085221952 33 1 6.60591880719171
5138 5138 174.925734043386 26.1642073220598 22 0 5.29380168204436
5139 5139 173.865973196152 28.5460595704607 11 0 5.66621894492374
5140 5140 169.043498613963 29.0717946128315 22 0 8.99952540480122
5141 5141 177.365506519534 25.985793598952 32 1 11.2063875674416
5142 5142 182.29398068585 28.3642807925968 20 1 5.73884623769128
5143 5143 164.07429557144 24.7841169730664 16 1 7.83980079995506
5144 5144 166.125201126366 26.8880316830915 20 0 5.50375253999406
5145 5145 164.273957111064 28.3286127286979 29 0 8.27968565961437
5146 5146 177.625228587608 27.1113737453009 26 0 10.2858172592922
5147 5147 165.056752040494 29.5280508059462 30 1 8.72881965020261
5148 5148 150.364703911992 25.8717109037651 20 0 8.18504396636688
5149 5149 168.651855642749 26.0551785657005 25 1 10.0930667532267
5150 5150 157.500486774015 25.7071611735005 19 1 7.21884084863588
5151 5151 159.479776987396 24.284450820963 12 0 6.36206650194338
5152 5152 160.364815736795 23.75953183281 34 0 2.10296534744569
5153 5153 176.427602400128 31.7311132232187 23 1 8.93269175399535
5154 5154 165.324930340644 25.7218746239657 30 1 11.0374680109536
5155 5155 160.234063232276 31.4830000223391 36 1 7.70514054626389
5156 5156 169.773714860818 29.3063781485352 15 1 8.2307159461942
5157 5157 153.382885428306 27.0121973242181 23 0 6.9612595920808
5158 5158 146.949948198429 29.4193360279983 26 1 5.04312997945047
5159 5159 168.829462950369 27.2487978261147 35 1 7.93162391178305
5160 5160 169.487029965746 27.6605604976729 35 1 10.7009375246944
5161 5161 188.211201550364 29.5910973010703 23 1 7.06441475901581
5162 5162 167.262983097094 29.6352116118191 37 1 7.31874403873646
5163 5163 154.852580323324 24.8436491005123 35 0 2.74826916339144
5164 5164 149.051220873906 28.2862160486874 21 0 7.32129266042525
5165 5165 172.078946020255 26.7628255631157 42 0 7.98269530269233
5166 5166 157.880726998688 25.347952016588 18 1 8.40517014009166
5167 5167 149.43330145721 27.5536501569281 31 0 8.4353905159917
5168 5168 163.348206602032 25.6747071323712 29 1 5.81544305100792
5169 5169 167.994330249816 25.6068809316502 28 1 9.96649555318302
5170 5170 167.401410030799 27.3767840038057 6 1 4.77733326161307
5171 5171 163.296587996357 28.1828903630553 34 1 7.6530326280638
5172 5172 167.27524733083 27.1315347283785 21 0 4.55355993751638
5173 5173 147.035482516389 21.0503822605534 21 0 3.2929482441693
5174 5174 170.546518307179 28.173205608391 31 1 8.98482077803318
5175 5175 160.288006004132 26.0412340655066 30 0 6.54031241890634
5176 5176 147.377735235312 28.1824010853963 32 1 5.94929287721211
5177 5177 175.544645951825 27.2782289739641 21 1 9.14579245194692
5178 5178 167.252987897665 25.7611305166859 16 0 1.55155642208593
5179 5179 158.622060193817 25.5840453714909 27 1 7.95962628313937
5180 5180 165.429913409511 25.645587871911 25 1 9.74440819405413
5181 5181 174.425901572466 28.081894854078 15 0 8.458556098747
5182 5182 159.446600883647 25.6526487910974 15 0 7.48556213679794
5183 5183 158.439202382577 25.5376992906159 40 0 10.7442416208432
5184 5184 169.491884101386 26.562955591373 24 1 8.28827891299026
5185 5185 173.750685878356 26.8502185634479 22 1 3.93795104632301
5186 5186 150.381197502008 25.5996043691532 26 1 2.42954596781655
5187 5187 148.60502340395 26.0012605848013 27 0 7.46096803568374
5188 5188 160.740355961016 27.4598259406192 32 0 6.90198351452111
5189 5189 176.323033728332 26.7892174372001 45 0 5.43360007045692
5190 5190 145.655100889491 24.0927585606826 20 1 8.05599242745473
5191 5191 162.534628441516 27.812443159522 40 0 4.79199672575515
5192 5192 172.441000596897 28.6264928606624 26 1 6.59096535007035
5193 5193 167.220306579528 26.9536543199461 33 1 6.90987036124436
5194 5194 163.31116895381 28.7644561420892 17 0 8.57911840314936
5195 5195 157.466846989166 25.0775257437125 18 0 5.38705453556858
5196 5196 162.184124277224 25.2950031480527 40 0 9.33107796636629
5197 5197 163.141145786112 23.7363771209249 17 0 7.28449738494387
5198 5198 175.675099382477 26.4464138503769 33 0 6.20911397850063
5199 5199 161.276741364372 25.2978848546439 20 0 5.96127636502328
5200 5200 169.445041983872 29.6062514362086 28 0 4.34487365766311
5201 5201 164.189826553419 28.2191340649133 30 0 5.96718333784261
5202 5202 167.501047753532 26.0260683629974 39 1 4.30369293568299
5203 5203 165.409641549596 25.9095546793662 33 0 4.15025847418497
5204 5204 160.501940592049 28.9027806687059 24 0 7.84925460375017
5205 5205 167.152069359878 29.2055378755529 31 0 7.28228008457268
5206 5206 191.860542206853 26.2598919068594 19 1 6.55816783646442
5207 5207 148.653450295265 25.4540431390469 25 1 7.11657024258592
5208 5208 155.74181495376 27.9288112529991 36 1 4.61850519197894
5209 5209 151.792193680352 27.7380362562256 21 1 7.6527556962961
5210 5210 175.724812218173 28.3274072609683 37 0 8.40721023881839
5211 5211 179.465065524356 27.9881266212198 29 1 5.16133876823911
5212 5212 165.414567223506 25.3022998750392 27 1 4.93751734145425
5213 5213 163.907810838382 27.5349801839413 27 0 6.18945491973252
5214 5214 150.620154466947 25.2487347304633 31 1 11.2086515995117
5215 5215 171.867495620216 21.7525307065938 22 1 6.30367502224165
5216 5216 169.996377478275 30.3105362759335 11 0 4.61893329726478
5217 5217 167.527704489951 27.0856014785178 26 0 8.82645176536582
5218 5218 163.308065184287 27.0505338664209 27 0 4.64698618362484
5219 5219 151.9652431966 27.6408298204569 28 1 8.09329213316678
5220 5220 162.575009796601 30.5687394294286 33 1 4.62849595806963
5221 5221 156.280610888012 24.5343465153613 5 0 9.77194659205255
5222 5222 179.539634245771 28.6166307773834 16 0 6.16131953404513
5223 5223 156.579866261024 27.8832820557719 11 1 5.89661043696206
5224 5224 163.143402427913 28.1861603506747 41 1 4.76095431515133
5225 5225 170.268192380198 24.5466084187521 16 0 4.74880566948469
5226 5226 172.539943383373 30.920482978341 30 1 9.92779071619964
5227 5227 174.602171653757 28.0812623814925 11 0 5.81543805453869
5228 5228 172.132562317667 24.4770236351548 26 0 5.32436976709654
5229 5229 164.630754304692 25.5561422085993 25 1 3.1007348686597
5230 5230 162.742301283227 25.7925653378481 30 0 8.00218460929933
5231 5231 167.993358306575 27.2415410877908 13 0 7.73970318034746
5232 5232 168.414816017672 26.1769387259206 17 1 7.24256600381926
5233 5233 158.668562519329 24.8301828678241 19 0 9.4324687078007
5234 5234 177.708470084585 26.7523676367892 29 0 6.31731976633045
5235 5235 154.836663073438 29.2786157231633 15 1 4.20582244637461
5236 5236 165.236561715124 26.2071099518856 23 1 4.96473656385555
5237 5237 187.736379756531 22.8621554937536 10 1 7.75164714318943
5238 5238 176.590988278782 29.6278997825946 36 1 8.64811439055497
5239 5239 175.979531232449 31.3467979470586 18 0 6.7973041706121
5240 5240 167.214877627897 25.8608170573862 25 1 6.8767914367506
5241 5241 163.343719586034 27.6663417128626 15 0 6.39419535006858
5242 5242 160.743526213595 23.8256194861004 21 0 8.29399818289561
5243 5243 161.209813492138 26.8338395366348 36 0 6.10178275218594
5244 5244 172.927498522599 27.7521378198441 17 1 6.81504379095783
5245 5245 161.588150113622 26.6416610608795 34 0 8.77961633730351
5246 5246 173.380536825869 30.5318455513321 26 0 9.88247823985362
5247 5247 171.177796672206 27.0419257035536 16 0 7.34782097208488
5248 5248 167.359061619995 26.7463120501336 39 1 8.31184556934523
5249 5249 143.502499821616 28.0028332756701 29 1 9.02051620698036
5250 5250 152.943150853004 28.5250711003028 2 0 9.51315102959256
5251 5251 175.974778100654 27.8740456690589 33 1 6.41012762124258
5252 5252 144.836185648599 26.6428732835744 36 1 7.17375057624989
5253 5253 167.321335742677 29.9781457474165 38 1 8.78394228464316
5254 5254 154.619240488144 28.8137685220049 28 0 8.38458472927895
5255 5255 151.348629091267 24.5766290681636 22 1 8.51540777573922
5256 5256 162.009725137005 27.4863136509807 30 1 7.43953112724073
5257 5257 159.007199749433 26.9601786354211 36 1 6.51994851610196
5258 5258 173.077742221171 29.5806684796712 16 0 8.48351328166741
5259 5259 149.384944000836 31.3349052891107 29 1 2.87404597634354
5260 5260 183.024238242771 26.8443179753243 16 1 8.85582697722438
5261 5261 172.450599034453 27.5456469568362 13 0 7.38525655213071
5262 5262 185.334652214594 30.0201298307145 24 0 6.51468249664499
5263 5263 184.111018452147 26.2850558399472 14 1 6.01862365058787
5264 5264 163.4682027075 24.6623306853972 29 1 8.83729919477316
5265 5265 178.174195452105 26.8324303952214 19 0 6.32050404300989
5266 5266 170.95086821295 26.9625662731518 32 0 15.2485458225405
5267 5267 174.451945668557 27.7646415603545 25 1 8.28318364761991
5268 5268 186.77278650565 26.4071329457538 9 0 5.56990972489491
5269 5269 146.821773153195 25.8695121340309 31 1 6.72708799575213
5270 5270 157.255636278749 23.7099287276853 20 1 10.7888738835512
5271 5271 168.480982400639 25.7758909133615 26 0 5.52582026966229
5272 5272 148.270682497624 27.3262910552673 22 1 6.87314923966258
5273 5273 175.066772524901 28.8820181797266 8 1 6.12100880581535
5274 5274 178.551692324999 24.6537380024855 15 1 8.82208675837551
5275 5275 166.651496251686 31.2227523377715 35 1 7.64151919740355
5276 5276 148.166595458236 26.9876231558804 21 1 5.52640508334648
5277 5277 144.709092215008 26.9891823887007 20 0 6.20134902301782
5278 5278 156.570794470019 22.387876219571 19 0 7.64130463226901
5279 5279 162.471761396398 25.4669527208557 33 0 8.90975148826664
5280 5280 151.577527009055 22.1203857301502 24 0 5.23148019407474
5281 5281 160.368555130065 28.7250148753257 22 0 8.14591598209648
5282 5282 154.727579518165 27.173710906377 14 0 6.81259419042877
5283 5283 157.359142790428 25.501025423433 20 0 6.5940195262388
5284 5284 157.375923151443 24.2637506420623 18 1 8.88497252548124
5285 5285 149.92879708007 27.3075828182248 15 0 6.48365552997732
5286 5286 166.296350478608 26.0949739161288 2 1 2.71651845991201
5287 5287 159.594855615074 25.8565805125047 27 0 4.79404268157531
5288 5288 163.36721665076 28.9845143224023 24 0 6.21982963912547
5289 5289 158.539790130082 24.083462555275 29 0 5.05127941224124
5290 5290 163.220300778984 28.4609518786541 6 0 7.77961809184501
5291 5291 173.477203993145 27.4437469797705 11 1 6.9371069990424
5292 5292 157.293504947793 22.5618740724204 31 0 6.16398020616062
5293 5293 174.394984824811 25.5861662911889 34 0 8.14785230275202
5294 5294 163.93112968807 28.7750526120653 24 0 4.87883261500421
5295 5295 171.047400401424 25.2683524959133 29 0 6.68036672199453
5296 5296 166.297058143043 26.6444874048717 28 1 5.97515606766557
5297 5297 168.052457169035 29.0321600619777 29 0 6.66387854788532
5298 5298 160.378851892645 27.0792335927117 49 0 6.904236155887
5299 5299 157.655783207061 30.1998610050528 30 1 7.6217178705521
5300 5300 168.775510489468 25.5668608480006 33 1 8.18487801122318
5301 5301 164.75176423737 24.5409746640147 33 1 6.34017647314475
5302 5302 168.125445119291 27.1217738231591 22 1 5.63936160726188
5303 5303 172.806503700038 26.5393748230068 22 1 7.5678726456541
5304 5304 167.398257603015 24.839637394655 43 0 7.13964768160331
5305 5305 171.336514478413 26.7748892840912 11 1 6.61512682982787
5306 5306 162.973810226477 29.471002275663 23 0 6.25361232556222
5307 5307 164.597474308155 26.805056554569 11 0 9.00626417600786
5308 5308 156.862046946021 27.9646658195962 38 0 6.52893131465673
5309 5309 157.730141164821 26.6853565113054 33 1 4.46530845054736
5310 5310 159.976586252494 27.6551071031966 21 1 6.22508137217545
5311 5311 172.746363528764 26.2084848537017 43 1 4.62833729882375
5312 5312 155.822912344159 29.8807673149323 42 0 4.6173042185057
5313 5313 168.491040475861 26.4634396287509 25 1 8.5638809103308
5314 5314 159.407187875442 29.2688719902303 16 1 7.25693437918907
5315 5315 161.309685395633 28.3700627232034 25 0 8.66112240355203
5316 5316 177.4433671034 26.6755835890855 10 1 4.62098908426751
5317 5317 169.603902449663 28.5855563388299 10 0 9.41864884722313
5318 5318 175.888469572498 26.210136293035 7 1 5.44791007716782
5319 5319 156.63886712785 25.0711091636287 28 0 6.85490273077976
5320 5320 170.448531811151 24.5825305127746 33 0 7.80937170572128
5321 5321 160.316216849914 23.4029737218494 11 1 8.5806100624069
5322 5322 162.902976808409 30.5301602228326 20 1 8.24032598268995
5323 5323 155.387332800852 27.4990013485333 26 0 7.26393418997275
5324 5324 164.499017488689 27.6250360654283 34 0 6.16204565914847
5325 5325 168.340004530336 27.5474495606042 37 0 7.53659447840905
5326 5326 174.937056024368 29.5763698792055 14 0 5.97135353571229
5327 5327 165.038645767568 27.1392961702392 21 0 3.73146123068208
5328 5328 178.431498200213 25.8377489448099 17 1 4.54128321613473
5329 5329 158.909973423262 25.5039996312055 22 0 10.1746936198015
5330 5330 148.703580029475 22.7801583199059 21 0 3.32935288969187
5331 5331 178.266236588521 27.9740151813252 27 0 8.59258472414537
5332 5332 167.713710457921 28.0134556134467 34 1 7.74204509077776
5333 5333 168.440283669925 27.3894989131787 25 0 4.27856271485502
5334 5334 139.240918585409 25.9753885086943 35 1 10.208366811238
5335 5335 164.244518139998 28.8696754062093 19 0 8.34769441419461
5336 5336 151.353190191944 26.2255870463423 24 0 6.42700729690852
5337 5337 180.338090506673 24.0405329798802 16 0 4.99810969559692
5338 5338 167.0317979187 29.773887684982 33 1 6.60334779849142
5339 5339 170.794906754088 27.6664127164107 28 1 6.40017310242445
5340 5340 149.243487128267 27.5241223577345 42 1 7.29863065103669
5341 5341 172.000678703827 28.9997883539073 25 0 2.01774169247684
5342 5342 177.948810943942 30.4529157047146 27 1 5.54039919214556
5343 5343 177.711070350257 25.5356664323332 27 0 9.00310834930067
5344 5344 163.882162980748 26.8467166535381 29 0 4.01066106980051
5345 5345 163.065911110842 26.7047650200899 14 1 9.27365055288175
5346 5346 181.735826228818 30.2540167314273 7 0 8.13114267809024
5347 5347 174.724551516554 28.3540508775414 31 0 8.68044275919946
5348 5348 166.492523339132 26.2790650340261 1 1 5.06978178709071
5349 5349 149.316208737053 25.5209812870583 1 0 9.85457131012588
5350 5350 151.44129342373 23.8440771550878 20 1 9.41852119802036
5351 5351 163.961103044537 28.8838638420539 15 1 12.1480642658898
5352 5352 152.306909628142 28.5744294627148 28 0 10.816393122066
5353 5353 177.727571074333 29.2786310849949 29 1 3.48257395249881
5354 5354 173.954988635035 22.8679735835911 21 0 6.91252406290707
5355 5355 166.842856899706 26.843873025808 31 0 9.94225202127036
5356 5356 173.051748215523 27.0934903241655 36 1 9.79814992554471
5357 5357 155.272501640744 30.0548937123321 52 1 9.07427034374713
5358 5358 185.944352798516 26.4921306189814 30 0 6.16275002332456
5359 5359 179.407345930214 25.4848327964707 15 1 9.6676787976022
5360 5360 161.636466929463 27.3578775600265 31 0 7.44462292516796
5361 5361 148.568459471159 25.1498671259316 31 0 7.02494387880289
5362 5362 168.668852470136 25.2356800149957 9 1 6.58353565433949
5363 5363 167.197226042166 29.8329557940021 21 1 9.02513609366752
5364 5364 177.357737494253 27.6232686403667 32 1 5.27207044014916
5365 5365 168.220808357632 30.441675428799 38 1 7.90596020368438
5366 5366 170.266068025038 28.970928690428 24 0 5.63785830757823
5367 5367 156.665894762554 26.402280873201 27 1 6.0113645258497
5368 5368 145.426501994246 28.7031154676694 18 1 11.681243814477
5369 5369 169.513416361974 27.0376202447515 27 1 7.12078403828023
5370 5370 174.546198315277 26.4803959570187 25 1 5.54427208440637
5371 5371 159.136697798501 29.2026155552367 26 0 8.56973638176449
5372 5372 170.040818630001 27.3958983300492 24 0 6.48420154888249
5373 5373 186.659493258274 27.8640140337744 20 0 9.00012742875845
5374 5374 164.754523258655 26.3469708419431 26 0 7.81254296610749
5375 5375 171.975130937573 26.5953940350896 32 1 5.91906479904326
5376 5376 159.991537991819 25.4499442324456 32 1 7.17813387886633
5377 5377 163.020562272619 30.6491511491172 22 1 7.54338447217223
5378 5378 155.036323821916 33.441755215377 27 0 7.38591980593172
5379 5379 142.497252385622 26.7852207733235 45 0 6.22299395567975
5380 5380 166.721007959954 26.6565848347877 25 1 6.35094637888246
5381 5381 168.775668212955 27.2266055145396 27 0 5.21145299014197
5382 5382 179.197240163751 25.6807066678759 23 1 3.42031596874449
5383 5383 165.418700309483 26.4760550958917 16 1 8.63285633538808
5384 5384 170.196236397393 25.3417009213216 34 1 6.71863123490822
5385 5385 159.821838906159 25.8907248659289 5 1 4.79913520975137
5386 5386 157.602297689577 26.2966891661308 24 0 7.09518851820075
5387 5387 163.309437964521 26.5290607248291 37 1 4.87398968206073
5388 5388 161.529210878277 24.943131890337 35 0 10.1643554559267
5389 5389 160.947217196034 26.9676952052641 27 1 3.9795917490119
5390 5390 173.219141191591 28.6282635807933 24 0 7.49421199265023
5391 5391 155.695975460471 29.2671409736148 10 0 8.23428519174296
5392 5392 163.027805925501 25.7497257115752 19 1 7.8657159709225
5393 5393 161.466593563029 24.3822754540203 19 0 8.08226920411061
5394 5394 161.243131770659 27.8457701698145 17 0 9.08337755245296
5395 5395 158.001649770851 25.6376083148691 41 0 9.23475303567575
5396 5396 171.987018607388 27.0901696648542 30 0 7.4845849853421
5397 5397 175.662056154628 26.4081708485078 18 0 6.91748892416216
5398 5398 166.055348801558 27.9537482024829 29 0 5.42426401772554
5399 5399 159.14126919173 27.7772844269243 34 1 8.57854860689949
5400 5400 167.696661858854 25.9733297365292 22 0 8.68621928635096
5401 5401 156.469021747276 26.536962836461 35 0 5.67871091875047
5402 5402 169.751220003701 26.5586654970058 13 0 7.69634005420082
5403 5403 159.650448435895 31.5792424624916 23 0 5.81091959079578
5404 5404 154.959790158241 25.0889376112366 2 1 7.67716200145441
5405 5405 170.594926090197 23.1123492243495 11 1 8.52062301010227
5406 5406 157.189101552506 26.1626814622145 37 1 3.1152900576395
5407 5407 154.407379207196 26.9665124395712 21 1 7.73580983118607
5408 5408 154.791076989226 24.8405613797887 20 1 1.75398599401616
5409 5409 163.21139681893 25.8447175058084 26 1 7.6679964384416
5410 5410 150.154677069338 28.6852232974792 30 1 7.93779766505004
5411 5411 174.610186460866 26.4310136565158 37 1 6.76837532059036
5412 5412 149.132642123736 26.3299736705403 31 1 8.16720263327074
5413 5413 157.583635525633 26.8303789510553 38 0 9.11893267445182
5414 5414 152.371463848712 25.08143007481 27 1 8.51976743112503
5415 5415 171.928103030127 25.2588113082184 45 1 5.24230374588691
5416 5416 177.976349710591 25.4748786802522 21 0 1.99723102754307
5417 5417 166.673127227765 27.8393554627352 10 1 4.64821951988816
5418 5418 182.535796515828 26.8591478528996 38 0 3.19164191610652
5419 5419 155.554014079619 27.646762974588 27 0 4.8725824636425
5420 5420 164.287197331804 30.7199837428257 21 1 4.75432710328997
5421 5421 150.125599319619 24.6544151955175 22 1 9.50533872723828
5422 5422 160.195131893466 25.7755048387978 19 1 4.58932441353443
5423 5423 158.878813025736 25.741259796676 39 1 8.84372825824002
5424 5424 166.042821043989 25.2587681621567 40 1 7.28056949016109
5425 5425 160.525077725347 28.0029269421499 31 0 6.96068548786887
5426 5426 156.393820367643 22.6736356974378 21 0 7.38984671902702
5427 5427 157.819919769106 24.6490794884722 15 1 6.38707513029135
5428 5428 187.807701825446 23.2997282781123 4 0 8.44332324187787
5429 5429 152.601323060731 25.6995877087302 30 1 9.58497464714867
5430 5430 156.837233169996 28.2530112020963 22 1 9.53240374831402
5431 5431 163.208802037591 24.038155708048 17 0 7.53678506589461
5432 5432 155.98834827157 22.5325812378043 35 1 6.72252065261538
5433 5433 173.703057437069 25.6567037279028 17 0 5.82254774891937
5434 5434 163.172881446417 26.2057834260337 34 0 5.29440895144425
5435 5435 159.846712052538 26.9250770899953 43 1 4.02213494186483
5436 5436 170.231401723743 28.1936570381555 35 1 5.06160077440941
5437 5437 164.926833204958 28.5627323701147 23 0 6.14012888344089
5438 5438 160.433770852595 24.6887284009998 13 1 8.83784364862683
5439 5439 167.550739869804 29.5840396529991 27 0 7.14284908749648
5440 5440 172.296435128079 26.0405240493982 39 1 9.98250262822109
5441 5441 180.125176277522 27.3775899921334 21 0 6.44462639218869
5442 5442 155.120895702114 22.2495248970739 30 0 5.45556444343589
5443 5443 182.190250339158 29.2834763918117 6 0 8.75106750767937
5444 5444 175.631394542464 26.364975264101 42 0 9.56626842569266
5445 5445 160.023712916201 25.6485247484961 9 0 5.13332483357908
5446 5446 163.143185399213 31.0583525746206 26 0 6.58436258999195
5447 5447 169.988576426744 29.3613050756827 26 0 5.48968283772845
5448 5448 169.810332145729 27.325958762068 23 1 7.95901888594094
5449 5449 172.071901406597 28.4960510360338 44 1 6.88550832540648
5450 5450 160.085079408062 24.6830941574595 31 1 8.98217258531167
5451 5451 142.923396729906 28.2649296268115 38 0 8.80942114111483
5452 5452 147.013910075753 24.607556797556 25 1 7.8795992298309
5453 5453 180.293344763808 26.4626242380582 32 1 9.21809881263883
5454 5454 146.957014774018 27.3762853607723 16 1 6.05628674495708
5455 5455 147.253918900534 24.9791794993893 31 1 8.08350357836107
5456 5456 168.663983008841 27.4099866362595 19 1 7.29272165967858
5457 5457 183.450120856727 26.8237365832769 16 1 4.97381834955715
5458 5458 179.332240461028 27.5622609699315 22 1 9.35096238128503
5459 5459 173.079040212338 25.0138481672373 28 0 8.8545001794961
5460 5460 162.849300448003 24.3984429255182 19 0 7.30507428805236
5461 5461 155.257641875957 22.6774982751888 40 0 6.35321706905933
5462 5462 158.177817398145 25.064775290231 28 0 9.48095708713447
5463 5463 164.493521146178 26.0167243628392 34 0 10.0651774841763
5464 5464 154.987057368015 28.6416243967005 22 0 4.12670572955749
5465 5465 153.710178634245 28.9450117243048 27 1 6.12317758099745
5466 5466 182.485837577435 25.2654017335778 13 1 6.94873128955915
5467 5467 179.420919335406 27.3771661924632 45 0 7.50306829018066
5468 5468 164.217321664552 30.8069359818318 29 0 8.52714074157864
5469 5469 167.519515832819 29.6090098453933 25 1 7.57618729566389
5470 5470 146.995608273635 26.1273064165743 18 1 6.42565662906443
5471 5471 187.367092612286 27.595729441379 35 1 5.01759141362922
5472 5472 158.92032351248 26.3579464493957 33 0 2.1870774345181
5473 5473 158.079460729128 24.5907841529346 40 1 10.6866249159308
5474 5474 152.514861542626 28.989575550831 41 1 6.13411435763188
5475 5475 176.768045022639 28.9102395505016 21 1 7.68002204148748
5476 5476 155.218029988822 24.7715385658748 15 1 5.55050333747524
5477 5477 166.940541341429 26.4291743478286 26 0 5.5085014106757
5478 5478 160.919830960508 29.8276062774009 27 1 6.2776078748719
5479 5479 186.531152952171 25.7640349644151 25 1 7.42784121244337
5480 5480 170.646844331059 26.4022528407431 12 0 6.30708461727772
5481 5481 167.047063543081 25.8155845123469 23 0 6.98246313564843
5482 5482 165.564223376021 27.0589494905113 35 1 5.10190985114212
5483 5483 170.517656714495 27.467593924712 16 0 8.78404555724116
5484 5484 173.912884379777 28.8705838633998 31 0 6.43255627066087
5485 5485 143.05660569656 28.5521439657883 15 0 12.830648214539
5486 5486 159.807334833287 28.3037409854025 36 1 4.76245817003183
5487 5487 153.855652252769 26.766330656409 13 0 7.8301902771424
5488 5488 160.49016238253 22.9668710674086 19 0 9.53707280175041
5489 5489 167.97314395749 26.5492108107843 37 1 5.41366488182831
5490 5490 158.157411028231 28.4310773408078 18 1 8.01647456091298
5491 5491 157.082880909443 28.1340502258595 26 1 8.00174524574157
5492 5492 155.748501037528 27.7376604954518 7 1 8.98693522919137
5493 5493 165.575406141738 22.6168101246282 37 0 7.83169780124443
5494 5494 173.241554027894 25.5742386912277 24 1 5.19909894616843
5495 5495 168.191889766589 27.0311252257759 26 0 4.16931307819652
5496 5496 164.7413739009 28.926972556598 26 1 6.1687232693487
5497 5497 168.641792166592 27.7790585108109 29 1 8.0866610657062
